propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,parkingSpace,updateDate,luxuryVisibility,highlight,newDevelopmentFinished
111244777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/5f/3f/1430297090.webp,5538,44,en,169000.0,"{'price': {'amount': 169000.0, 'currencySuffix': '€'}}",flat,sale,108.0,True,3,3,"Piso en Calle Agustín de la Oliva, Naranjo - Mirabueno, Córdoba",Córdoba,Córdoba,Brillante - Trassierra - Naranjo,es,Naranjo - Mirabueno,37.9085319,-4.7805527,False,https://www.idealista.com/inmueble/111244777/,1796,"Amplio piso reformado en Barrio del Naranjo Se vende magnífico piso en planta semisótano (anteriormente local), con cédula de habitabilidad confirmada, ubicado en la tranquila y demandada zona del Barrio del Naranjo. Una excelente oportunidad tanto como vivienda habitual como inversión. La vivienda, completamente reformada en abril de 2026, cuenta con aproximadamente 108 m² construidos y destaca por su diseño moderno, funcional y luminoso gracias a sus grandes ventanales exteriores. Dispone de 3 dormitorios amplios, un gran vestidor y una distribución muy práctica. Cuenta con 1 baño completo, 1 aseo y una estancia independiente con ducha, ofreciendo comodidad y versatilidad para el día a día. Además, incorpora una habitación en la parte superior, accesible mediante escaleras, ideal como despacho, zona de ocio o almacenaje. La cocina está totalmente amueblada y equipada con electrodomésticos a estrenar, lista para entrar a vivir. Características principales: Planta semisótano (antiguo local) con cédula de habitabilidad108 m² construidos3 dormitorios exterioresVestidor1 baño completo + 1 aseo + 1 estancia con duchaCocina equipada nueva a estrenarSalón amplio y luminosoHabitación adicional en planta superiorReforma integral (fontanería y electricidad nuevas) – abril 2026Aire acondicionado frío/calor (2 splits)Ventiladores de techo en todas las estanciasCarpintería interior de madera blancaVentanas de PVC con Climalit blancoSuelo de terrazo Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado.   INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,False,1565.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Agustín de la Oliva, Naranjo - Mirabueno, Córdoba'}",True,False,True,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
111577680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/91/be/1441003587.webp,5582,17,1,380000.0,"{'price': {'amount': 380000.0, 'currencySuffix': '€'}}",flat,sale,124.0,True,3,2,"Piso en Avenida de América, El Vial - Ronda de Tejares, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,El Vial - Ronda de Tejares,37.8877315,-4.7839833,False,https://www.idealista.com/inmueble/111577680/,608,"PISO REFORMADO EN AVENIDA AMÉRICA  Magnífica vivienda situada en Avenida América, una zona muy bien comunicada y con todos los servicios alrededor. El piso cuenta con 130 m² construidos, distribuidos de forma cómoda y funcional. Dispone de un amplio salón de 30 m², ideal para disfrutar de una zona de estar luminosa y espaciosa. La vivienda cuenta con 3 habitaciones, 2 baños completos, terraza y patio, aportando amplitud y comodidad al día a día. El inmueble se encuentra completamente reformado, listo para entrar a vivir. Además, dispone de calefacción frío-calor centralizado, ofreciendo confort durante todo el año. Se ubica en una primera planta con ascensor. Existe la posibilidad de adquirir cochera opcional por 40.000 €. Una excelente oportunidad para quienes buscan una vivienda amplia, reformada y bien situada en Córdoba. Características generales 130 m² construidos3 habitaciones2 bañosSalón de 30 m²TerrazaPatioPrimera plantaAscensorAzoteaVivienda completamente reformadaAire acondicionado centralizadoCalefacción frío-calor centralizadaCochera opcional: 40.000 €Buena ubicación y comunicación Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado.   INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,True,3065.0,{},{'typology': 'flat'},"{'title': 'Piso en Avenida de América, El Vial - Ronda de Tejares, Córdoba'}",True,False,False,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
111987622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/ce/d9/1454921945.webp,5642,26,bj,354000.0,"{'price': {'amount': 354000.0, 'currencySuffix': '€'}}",flat,sale,111.0,True,4,2,"Piso en Calle Fray Diego de Cádiz, Cercadilla - Medina Azahara, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Cercadilla - Medina Azahara,37.8883527,-4.7891596,False,https://www.idealista.com/inmueble/111987622/,895,"AMPLIO PISO EN MOZÁRABES  Si buscas espacio, comodidad y una ubicación excelente, esta vivienda reúne todas las características para convertirse en tu nuevo hogar. Con 111 m² construidos, este amplio piso ofrece una distribución cómoda y funcional, ideal para familias. Dispone de un luminoso salón, cuatro dormitorios, dos baños completos y una cocina independiente con acceso a dos patios, espacios muy prácticos que aportan ventilación, luz natural y múltiples posibilidades de uso. La vivienda cuenta con aire acondicionado, calefacción central, ascensor y trastero, proporcionando el confort necesario durante todo el año. Uno de sus principales atractivos es su excelente ubicación. Se encuentra a tan solo 4 minutos de la estación de Renfe (AVE) y a 3 minutos del Parque de los Patos, en una zona consolidada con supermercados, colegios, centros de salud, comercios, transporte público y todos los servicios necesarios para el día a día. Además, existe la posibilidad de adquirir una plaza de cochera por 36.000 €, un valor añadido que aporta comodidad y seguridad en una de las zonas más demandadas de la ciudad. Una vivienda amplia, bien situada y con todos los servicios a su alcance, perfecta tanto para familias como para quienes buscan una inversión de calidad. Características generales 111 m² construidos. 4 dormitorios. 2 baños completos. Salón amplio y luminoso. Cocina independiente. 2 patios. Ascensor. Trastero incluido. Aire acondicionado. Calefacción central. Plaza de cochera opcional: 36.000 €. A 4 minutos de la estación de Renfe A 3 minutos del Parque de los Patos. Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado.   INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,True,3189.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Fray Diego de Cádiz, Cercadilla - Medina Azahara, Córdoba'}",True,False,True,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
111950563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/dd/39/1453711506.webp,5633,23,1,160000.0,"{'price': {'amount': 160000.0, 'currencySuffix': '€'}}",flat,sale,44.0,True,1,1,"Piso en Calle Buen Pastor, Judería - San Basilio, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Judería - San Basilio,37.8825106,-4.7816024,False,https://www.idealista.com/inmueble/111950563/,1102,"ENCANTADOR PISO EN LA JUDERÍA  Descubre este acogedor piso de 44 m² situado en pleno corazón de la Judería de Córdoba, una de las zonas con más encanto e historia de la ciudad. Su excelente ubicación, a tan solo 5 minutos a pie de la Mezquita-Catedral, lo convierte en una opción ideal tanto como vivienda habitual, segunda residencia o inversión. La vivienda se distribuye en un dormitorio, un baño completo y estancias cómodas y funcionales. Se entrega parcialmente amueblada, lista para entrar a vivir desde el primer día. Además, dispone de un práctico trastero de 6 m², perfecto para almacenamiento adicional, y una magnífica azotea comunitaria con espectaculares vistas a la Judería y a la Mezquita, un espacio ideal para disfrutar del ambiente único del casco histórico. Si buscas vivir rodeado de historia, cultura y todos los servicios, este piso reúne ubicación, comodidad y encanto en un entorno privilegiado. Características generales Superficie construida: 44 m²1 dormitorio. 1 baño completo. Cocina amueblada. Parcialmente amueblado. Trastero de 6 m². Azotea con vistas a la Judería y la Mezquita. A solo 5 minutos andando de la Mezquita-Catedral. Ubicado en el casco histórico de Córdoba. Ideal como vivienda o inversión turística. Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado. INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,False,3636.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Buen Pastor, Judería - San Basilio, Córdoba'}",True,False,True,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
111950562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/a5/d5/1453711400.webp,5632,22,2,250000.0,"{'price': {'amount': 250000.0, 'currencySuffix': '€'}}",flat,sale,150.0,True,4,2,"Piso en Calle los Chopos, Santa Rosa - San José, Córdoba",Córdoba,Córdoba,Santa Rosa - Valdeolleros,es,Santa Rosa - San José,37.8976096,-4.7814888,False,https://www.idealista.com/inmueble/111950562/,590,"FANTÁSTICO PISO PRÓXIMO EN LA ZONA DEL CAMPING Presentamos este fantástico piso de 150 m², ubicado en una de las zonas más demandadas de Córdoba, el barrio de Santa Rosa. Una vivienda amplia y muy bien distribuida, ideal para familias que buscan espacio, comodidad y una excelente ubicación. Dispone de 4 dormitorios, 2 baños completos, un amplio y luminoso salón y una cocina funcional con gran capacidad de almacenamiento. Gracias a sus generosas dimensiones, ofrece múltiples posibilidades para adaptarse a las necesidades de cada familia. La vivienda cuenta con aire acondicionado y calefacción mediante splits, proporcionando una temperatura agradable durante todo el año. Además, incluye plaza de garaje, un gran valor añadido para disfrutar de mayor comodidad en el día a día. Ubicada en una zona consolidada, con todos los servicios al alcance de la mano: colegios, supermercados, centros de salud, transporte público, zonas verdes y una amplia oferta de comercios y restauración. Una excelente oportunidad para vivir en una de las mejores zonas de Córdoba. Características generales Piso de 150 m². 4 dormitorios. 2 baños completos. Amplio salón-comedor. Cocina independiente. Aire acondicionado por splits. Calefacción por splits. Plaza de garaje incluida (25.000 €) Vivienda amplia y luminosa. Excelente distribución. Ubicación privilegiada en el barrio de Santa Rosa. Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado. INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,False,1667.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle los Chopos, Santa Rosa - San José, Córdoba'}",True,False,True,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
112143544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/93/64/1460165871.webp,URUS131VMA,29,1,229900.0,"{'price': {'amount': 229900.0, 'currencySuffix': '€'}}",flat,sale,129.0,True,4,2,"Piso en Calle de la Previsión, Ciudad Jardín, Córdoba",Córdoba,Córdoba,Ciudad Jardín,es,Ciudad Jardín,37.8776144,-4.7912269,False,https://www.idealista.com/inmueble/112143544/,1899,"Vivienda amplia, exterior y muy luminosa, ubicada a escasos metros de la Avenida del Aeropuerto y muy próxima al centro de Córdoba. Una oportunidad ideal tanto para familias que buscan amplitud como para quienes desean invertir en una zona con alta demanda. Este piso cuenta con 120 m2 y destaca por su excelente amplitud, buena luminosidad y gran potencial de actualización. Su distribución resulta cómoda y versátil, permitiendo adaptar la vivienda a diferentes necesidades familiares o plantear una reforma con muchas posibilidades. La vivienda se encuentra en una primera planta con ascensor y dispone de 4 habitaciones amplias, 2 baños completos, salón, cocina amueblada con amplia despensa y terraza lavadero. Además, cuenta con armarios empotrados, lo que aporta mayor capacidad de almacenamiento y funcionalidad en el día a día. Entre sus elementos destacados, la propiedad dispone de portero con videollamada, portal con videovigilancia y alarma, aportando un plus de seguridad y comodidad. Se trata de una vivienda exterior, con espacios generosos y una ubicación especialmente interesante por su cercanía al centro. La vivienda se encuentra en Ciudad Jardín, una de las zonas más buscadas de Córdoba por su excelente ubicación. Combina la tranquilidad de un entorno residencial con la comodidad de tener cerca comercios, colegios, transporte público, servicios y zonas de ocio. Su proximidad a la Avenida del Aeropuerto y al centro de la ciudad permite disfrutar de una vida práctica, bien conectada y con todo lo necesario para el día a día a pocos minutos. Una vivienda amplia, luminosa y con grandes posibilidades en una ubicación muy demandada. Solicite más información y venga a conocer todo su potencial. Cláusula de Transparencia y Desglose de Gastos El precio indicado no incluye los gastos e impuestos derivados de la compraventa: honorarios de agencia del comprador, ITP según normativa vigente en Andalucía, notaría, registro y gestoría.",True,good,False,True,1782.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle de la Previsión, Ciudad Jardín, Córdoba'}",True,False,False,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
112311529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/63/0a/1465574154.webp,0054,24,3,205000.0,"{'price': {'amount': 205000.0, 'currencySuffix': '€'}}",flat,sale,113.0,True,3,2,"Piso en Agrupacion Cordoba, Levante, Córdoba",Córdoba,Córdoba,Levante - Lepanto - Fátima,es,Levante,37.8961586,-4.7662828,False,https://www.idealista.com/inmueble/112311529/,1301,"Piso en venta en Córdoba capital, en la Avenida Agrupación Córdoba, zona bien comunicada con transporte urbano e interurbano, colegios y comercios cerca. Vivienda de 113 m² construidos distribuida en salón independiente, tres dormitorios antes 4, dos baños completos y cocina equipada. El piso ocupa la última planta del edificio, por lo que no tiene vecinos encima, y al estar en esquina tampoco los tiene a los lados. Es una vivienda exterior, muy luminosa y silenciosa, ideal para quien busca un piso tranquilo en Córdoba capital sin renunciar a estar bien conectado con el centro. Las vistas se abren hacia amplias avenidas, lo que aporta mayor luminosidad y una sensación de intimidad, al no tener otras viviendas justo enfrente. La distribución separa la zona de día de la zona de noche: el salón queda independiente del resto de la casa, y los dormitorios se agrupan en una zona de descanso diferenciada. La vivienda contaba originalmente con cuatro dormitorios, y en la actualidad se distribuye en tres al haberse unificado uno de los espacios. Recuperar el cuarto dormitorio es muy sencillo, ya que tanto la ventana como la puerta originales se conservan intactas: bastaría con levantar un tabique divisorio para volver a la distribución de cuatro habitaciones. Una opción muy interesante para quien necesite una habitación adicional, ya sea como dormitorio, despacho o zona de estudio. Climatización mediante aire acondicionado centralizado, con máquina Samsung instalada en 2023, por lo que el sistema es prácticamente nuevo. La vivienda está en buen estado de conservación, con acabados en mármol en pasillos, salón y dormitorios, cerámico en baños y cocina, puerta de seguridad y videoportero. El edificio dispone de azotea comunitaria transitable con zona de tendedero, un espacio adicional muy apreciado en un piso en Córdoba capital. Se trata de una comunidad de vecinos pequeña, donde todos los propietarios están siempre dispuestos a mejorar la convivencia y el estado del edificio, algo que se refleja en las mejoras que se están llevando a cabo actualmente. Los propietarios actuales disponen además de una plaza de garaje en alquiler a solo 20 metros de la vivienda, que cederían encantados a la parte compradora, una ventaja añadida para quien busque aparcamiento cerca en pleno Córdoba capital. Dato importante para quien busca piso con ascensor en Córdoba: la finca va a incorporar ascensor, con obras que comienzan en septiembre y una duración prevista de seis meses, coste íntegramente asumido por la parte vendedora. De forma paralela, también se están reformando las zonas comunes del portal. La cuota de comunidad incluye el consumo de agua. Una oportunidad de comprar ahora un piso en Córdoba capital que en pocos meses contará con ascensor y portal reformado, con la posibilidad añadida de recuperar un cuarto dormitorio con obra mínima. Información adicional El precio indicado no incluye gastos derivados de la compraventa, tales como notaría, registro e impuestos, que se regirán por la legislación vigente. Honorarios de la agencia inmobiliaria no incluidos. Los honorarios de intermediación inmobiliaria ascienden a 3.000 € + IVA, no incluidos en el precio de venta. Incluyen el asesoramiento integral durante todo el proceso de compraventa, acompañamiento en negociación, coordinación documental entre las partes y seguimiento hasta firma de escritura. Financiación Ofrecemos asesoramiento financiero personalizado sin coste para ayudarte a encontrar la mejor opción de hipoteca.",True,good,False,True,1814.0,{},{'typology': 'flat'},"{'title': 'Piso en Agrupacion Cordoba, Levante, Córdoba'}",True,False,False,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
111275536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/6f/28/1431330559.webp,5545,48,3,349000.0,"{'price': {'amount': 349000.0, 'currencySuffix': '€'}}",duplex,sale,183.0,True,4,3,"Dúplex en Calle Dolores Ibárruri, Tablero, Córdoba",Córdoba,Córdoba,Noreña - Figueroa,es,Tablero,37.8967097,-4.7944292,False,https://www.idealista.com/inmueble/111275536/,1328,"MAGNÍFICO PISO DÚPLEX EN EL TABLERO BAJO  Magnífico piso dúplex en tablero bajo, ideal para quienes buscan amplitud, comodidad y una distribución funcional. La vivienda cuenta con una superficie construida total de 183 m² distribuidos en dos plantas, con espacios bien diferenciados. Una de sus grandes ventajas es que cada planta dispone de puerta de acceso independiente desde el rellano y conexión con ascensor, lo que permite acceder a ambas plantas sin necesidad de utilizar escaleras, aportando comodidad y accesibilidad. En la planta principal (64 m²) se encuentran 3 habitaciones y 2 baños completos, configurando una zona de descanso cómoda y bien distribuida. En la planta superior (65 m²) destaca un amplio y luminoso salón con acceso a una amplia terraza, ideal para disfrutar del exterior. Además, dispone de 1 habitación, un aseo y cocina independiente, ofreciendo un espacio versátil y funcional. En el precio está  incluida una plaza de garaje y un trastero y habría la posibilidad de adquirir una segunda plaza de garaje por 16.000€ adicionales. La vivienda sobresale por su luminosidad, distribución y posibilidades, siendo ideal tanto como residencia habitual como para quienes buscan espacios independientes dentro del mismo hogar. Características generales: 183 m² construidos129 m² útilesDúplex distribuido en dos plantasPlanta baja: 64 m²Planta superior: 65 m²Acceso independiente a cada planta desde el rellanoAscensor con acceso  a ambas plantas4 habitaciones (3 en planta baja y 1 en planta superior)2 baños completos + 1 aseoAmplio salón con salida a amplia terrazaCocina independiente1 plaza de garaje incluida (11 m²)2ª plaza de garaje opcional por 16.000 € Trastero de 4 m²Aire acondicionadoCalefacción central Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado.   INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,True,1907.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'title': 'Dúplex en Calle Dolores Ibárruri, Tablero, Córdoba'}",True,False,True,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 16000.0}",2026-09-01,,{'groupDescription': 'Top'},
111370368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/a2/0c/1434323840.webp,5554,21,2,160000.0,"{'price': {'amount': 160000.0, 'currencySuffix': '€'}}",flat,sale,63.0,True,3,1,"Piso en Calle Santa Rosa, Santa Rosa - San José, Córdoba",Córdoba,Córdoba,Santa Rosa - Valdeolleros,es,Santa Rosa - San José,37.8978248,-4.7806973,False,https://www.idealista.com/inmueble/111370368/,606,"PISO EN SANTA ROSA  Acogedor piso en venta en la zona de Santa Rosa, una ubicación tranquila y bien comunicada, ideal tanto para vivir como para invertir. La vivienda cuenta con 63 m², bien aprovechados, y se distribuye en 3 habitaciones, lo que la convierte en una opción perfecta para familias, parejas o incluso para alquiler. Dispone de 1 baño completo y un salón funcional con buena entrada de luz natural. El edificio cuenta con ascensor, aportando comodidad en el día a día. Su ubicación permite disfrutar de todos los servicios cercanos como supermercados, transporte público, centros educativos y zonas comerciales. Una excelente oportunidad para adquirir una vivienda en una zona consolidada de Córdoba a un precio accesible. Características generales Superficie: 63 m²Habitaciones: 3Baños: 1AscensorVivienda bien distribuidaBuena luminosidadUbicación: Santa Rosa (Córdoba)Zona tranquila y bien comunicadaServicios cercanos (comercios, transporte, colegios)Ideal como primera vivienda o inversión Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado.   INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,True,2540.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Santa Rosa, Santa Rosa - San José, Córdoba'}",True,False,True,False,{},[],False,False,False,,2026-09-01,,{'groupDescription': 'Top'},
111432238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/2a/33/1436354498.webp,5559,26,3,320000.0,"{'price': {'amount': 320000.0, 'currencySuffix': '€'}}",flat,sale,115.0,True,2,2,"Piso en Avenida de América, El Vial - Ronda de Tejares, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,El Vial - Ronda de Tejares,37.8928304,-4.7808462,False,https://www.idealista.com/inmueble/111432238/,68,"EXCLUSIVO PISO A ESTRENAR EN AVENIDA AMÉRICA  Magnífico piso a estrenar en Avenida América, en una de las zonas más demandadas de Córdoba. La vivienda cuenta con 115 m² construidos, distribuidos en un amplio y luminoso salón, 2 habitaciones, 2 baños completos —uno de ellos en suite con placa de ducha y el otro con bañera— y una excelente distribución pensada para ofrecer comodidad y funcionalidad. La vivienda destaca por sus excelentes calidades y equipamiento moderno: tarima flotante, doble acristalamiento, aire acondicionado y calefacción central, garantizando confort durante todo el año. Además, dispone de 3 armarios empotrados que aportan gran capacidad de almacenamiento. Ubicada en una tercera planta con ascensor, dentro de un residencial exclusivo con vigilancia 24 horas, servicio de conserjería, acceso adaptado para personas con movilidad reducida y gimnasio comunitario. El edificio incorpora paneles solares, mejorando la eficiencia energética y el ahorro. Incluye plaza de garaje y un amplio trastero. Se ofrece amueblado, con posibilidad de entrega opcional sin muebles según necesidades del comprador o inquilino. Una oportunidad ideal para disfrutar de una vivienda moderna, eficiente y lista para entrar a vivir en una ubicación privilegiada. Características generales 115 m² construidos2 habitaciones2 baños completosBaño en suite con placa de duchaSegundo baño con bañeraPlaza de garaje incluida3ª planta con ascensorPiso a estrenarAire acondicionadoCalefacción centralPaneles solaresVigilancia 24 horasServicio de conserjeríaGimnasio comunitarioAcceso para personas con movilidad reducidaAmplio trastero3 armarios empotradosTarima flotanteDoble acristalamientoAmueblado opcionalExcelente ubicación en Avenida América, Córdoba Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con estudio previo gratuito y personalizado. INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso. GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Honorarios de la agencia NO incluidos. Descubre más en NOTA DE INTERÉS: SE RECOMIENDA A LOS INTERESADOS EN ESTA VIVIENDA QUE AL CONTACTAR CON NOSOTROS NOS FACILITEN EL NUMERO DE TELEFONO PARA PODER ATENDERLES DE FORMA RAPIDA Y EFICAZ.",False,good,False,True,2783.0,{},{'typology': 'flat'},"{'title': 'Piso en Avenida de América, El Vial - Ronda de Tejares, Córdoba'}",True,False,True,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2026-09-01,,{'groupDescription': 'Top'},
